	REGULATOR	TARGET	VALUE
376889	YAP2	CNAG_02839	0.20975572696354056
613508	RDS2	CNAG_04587	0.20975572696354056
859796	RDS2	PTC6	0.20975572696354056
243776	ASG1	CNAG_01822	0.20975572696354056
807938	ASG1	CNAG_06023	0.20975572696354056
609501	CNAG_02603	ITR1A	0.20975572696354056
776832	ADA2	STB4	0.20975572696354056
515398	CLR3	CNAG_03858	0.20975572696354056
671870	SIP4	CNAG_05016	0.20975572696354056
637146	SP1	CNAG_04752	0.20975572696354056
849473	SP1	BLP1	0.20975572696354056
215380	CCD6	CNAG_01608	0.209735744819953
984755	FKH2	CNAG_07681	0.20960474111644015
522329	BZP4	ITR6	0.20950705382715834
88258	HLH3	CNAG_00679	0.20950451258063213
1059108	GAT201	SP1	0.209500432014465
1062720	GAT201	CNAG_04280	0.209500432014465
1064480	GAT201	CNAG_06309	0.209500432014465
1045928	LIV3	CNAG_00537	0.209495782852173
1046566	LIV3	CNAG_01252	0.209495782852173
1050191	LIV3	CNAG_05387	0.209495782852173
427400	BZP1	CNAG_03204	0.20948598859570047
534750	ARO80	CNAG_03997	0.209479682825836
919864	ZFC4	FZC41	0.20944889961693985
405374	BZP1	CNAG_03041	0.20943353974804527
938332	BZP1	CNAG_07313	0.20943353974804527
1087957	CIR1	CNAG_02297	0.209430336952209
1074929	NRG1	CNAG_02850	0.2092644572258
201014	FZC4	CNAG_01509	0.20916734328505326
87465	FZC42	CNAG_00674	0.20916707950145408
1059501	GAT201	CNAG_00637	0.20913356542587305
1060003	GAT201	CNAG_01192	0.20913356542587305
1061683	GAT201	CNAG_03125	0.20913356542587305
1061715	GAT201	CMT1	0.20913356542587305
1063263	GAT201	CNAG_04900	0.20913356542587305
1065607	GAT201	CAS1	0.20913356542587305
578699	HLH3	URO1	0.2091279914644179
581295	MIG1	CNAG_04324	0.2091279914644179
928089	MIG1	CNAG_06932	0.2091279914644179
788537	FZC8	CNAG_05867	0.2091279914644179
96322	ERT1	CNAG_00735	0.2091279914644179
415974	SWI6	CNAG_03125	0.2091279914644179
203304	HOB4	CNAG_01527	0.2091188113396478
1031057	HLH3	CNAG_09006T0	0.20903989034573967
481885	GAT1	CLP1	0.20903989034573967
930857	BZP5	CNAG_06973	0.2089711135280268
748951	HLH3	CNAG_05586	0.2089711135280268
924780	YRM101	CNAG_06910	0.2089711135280268
972561	ARO8001	CNAG_07576	0.20888946901014832
1058417	GAT204	CNAG_07389	0.20887976884841894
422365	HAP1	CNAG_03168	0.20877516951163647
584214	FZC4	ARO8001	0.20875217244546312
122516	CEP3	CNAG_00926	0.20875217244546312
122822	CEP3	CNAG_00928	0.20875217244546312
122975	CEP3	CNAG_00929	0.20875217244546312
1019571	FZC7	CNAG_07959	0.20875217244546312
873618	CNAG_06097	CNAG_06530	0.20875217244546312
722006	FZC44	CNAG_05390	0.20875217244546312
722770	FZC44	VAM6	0.20875217244546312
722923	FZC44	CNAG_05396	0.20875217244546312
724606	FZC44	CNAG_05407	0.20875217244546312
724759	FZC44	CNAG_05408	0.20875217244546312
692759	CLR1	PIP2	0.20875217244546312
636761	RLM1	CNAG_04749	0.20875217244546312
343976	RDS2	CNAG_02558	0.20875217244546312
549860	CCD4	CNAG_04103	0.20875217244546312
644841	FZC51	FZC8	0.20875217244546312
997750	CNAG_01977	CNAG_07781	0.20875217244546312
837723	GAT8	CCD6	0.20875217244546312
912978	ECM2201	FAO1	0.20875217244546312
629041	LIV1	CNAG_04697	0.20875217244546312
776814	LIV1	STB4	0.20875217244546312
899524	ADA2	CNAG_06718	0.2086603379289504
14071	BZP5	CNAG_00099	0.20860283831446055
405701	BZP5	CNAG_03044	0.20860283831446055
845339	BZP5	CNAG_06318	0.20860283831446055
981344	BZP5	CNAG_07657	0.20860283831446055
1008884	BZP5	CNAG_07869	0.20860283831446055
272123	RIM101	CNAG_02030	0.20860283831446055
479764	ADA2	CNAG_03599	0.20860283831446055
972788	BZP3	CNAG_07578	0.20860283831446055
310409	CNAG_00514	CNAG_02314	0.20860283831446055
467509	CNAG_00514	CNAG_03495	0.20860283831446055
949992	CNAG_00514	CNAG_07406	0.20860283831446055
683071	YRM101	CNAG_05099	0.2085930115261434
496593	ADA2	BLP6	0.2085930115261434
726594	CNAG_05375	LIV11	0.20854435425500012
793936	CNAG_07528	CNAG_05904	0.20849292130821928
327375	CNAG_07528	CNAG_02438	0.2084677870569556
637608	SIP4	CNAG_04756	0.20838282208687045
727053	CNAG_05375	CNAG_05425	0.20835417797079994
1018336	CNAG_05375	CNAG_07951	0.20835417797079994
221899	RDS2	CIG1	0.20835417797079994
269062	ZAP104	CNAG_02005	0.2083377807049812
882486	RIM101	CNAG_06598	0.2083324243517085
336985	CNAG_05375	CNAG_02508	0.2083324243517085
1031313	ARO80	CNAG_09008T0	0.2083324243517085
339234	RDS2	CNAG_02526	0.2083324243517085
159721	BZP3	CNAG_01198	0.2083324243517085
1019297	BZP3	CNAG_07958	0.2083324243517085
1078425	NRG1	HAP1	0.208179235458374
969003	FZC51	CNAG_07551	0.20798600228847253
733950	CCD6	CNAG_05473	0.2079151829177258
1016834	HLH4	BZP5	0.20782547014100147
855704	FZC42	CNAG_06388	0.20782547014100147
267826	CLR4	CNAG_01995	0.20782547014100147
221933	FZC3	CIG1	0.20782547014100147
842837	ERT1	CNAG_06298	0.20782547014100147
277737	RLM1	CNAG_02070	0.20782547014100147
906918	RLM1	CNAG_06771	0.20782547014100147
948912	MLR1	CNAG_07399	0.20782547014100147
516451	BZP5	CNAG_03865	0.20781225016589472
464796	FZC51	CNAG_03477	0.20781225016589472
279799	FZC4	SIT2	0.2077811338353533
925647	HLH3	CNAG_06916	0.2077811338353533
401253	PPR1	CNAG_03011	0.2077811338353533
767307	PPR1	CNAG_05718	0.2077811338353533
404767	CEP3	CNAG_03037	0.2077811338353533
118527	RIM101	ZIP1	0.2077811338353533
338976	RIM101	CNAG_02524	0.2077811338353533
654853	FZC44	CNAG_04877	0.2077811338353533
726289	FZC44	USV101	0.2077811338353533
905115	CLR4	CNAG_06758	0.2077811338353533
376886	ERT1	CNAG_02839	0.2077811338353533
76584	DDT1	CNAG_00590	0.2077811338353533
665381	DDT1	CNAG_04967	0.2077811338353533
967653	RLM1	CNAG_07540	0.2077811338353533
382518	ECM22	FZC51	0.2077811338353533
599734	FZC33	CNAG_04469	0.2077811338353533
599887	FZC33	CNAG_04470	0.2077811338353533
221890	SKN7	CIG1	0.2077811338353533
3253	YRM101	CNAG_00023	0.2077811338353533
84481	FZC45	SRX1	0.2077811338353533
169528	ADA2	CNAG_01272	0.2077811338353533
555331	ADA2	CNAG_04148	0.2077811338353533
318836	SWI6	ISP2	0.2077811338353533
442590	SWI6	RDI1	0.2077811338353533
537892	SWI6	CNAG_04018	0.2077811338353533
567107	SWI6	CNAG_04227	0.2077811338353533
895391	SWI6	CNAG_06687	0.2077811338353533
1087890	CIR1	CNAG_02206	0.207628667354584
1090848	CIR1	CNAG_05598	0.207628667354584
722239	FZC23	ZAP104	0.20759483645229287
48073	FZC19	CNAG_00384	0.20759483645229287
1046107	LIV3	CNAG_00738	0.20745849609375
1046199	LIV3	CNAG_00836	0.20745849609375
1046212	LIV3	CNAG_00850	0.20745849609375
1048441	LIV3	CNAG_03393	0.20745849609375
1049528	LIV3	RIK1	0.20745849609375
1049781	LIV3	CLR4	0.20745849609375
1049890	LIV3	CNAG_05039	0.20745849609375
1050242	LIV3	CNAG_05443	0.20745849609375
1050460	LIV3	CNAG_05685	0.20745849609375
1051776	LIV3	CNAG_07516	0.20745849609375
813948	HOB3	CNAG_06079	0.2073998553120756
613587	ZFC6	ERT1	0.2073998553120756
1072664	NRG1	CNAG_00261	0.207308650016785
1073249	NRG1	CNAG_00919	0.207308650016785
698739	MLN1	NRG1	0.20730198942194564
1061771	GAT201	CNAG_03223	0.20727455615997306
327215	FZC49	CNAG_02437	0.2072321359110276
1020034	CEP3	CNAG_07962	0.2072321359110276
998152	CNAG_06097	CNAG_07784	0.2072321359110276
459820	RIM101	CNAG_03437	0.2072321359110276
654854	ZAP104	CNAG_04877	0.2072321359110276
33309	FZC42	CNAG_00269	0.2072321359110276
710527	FZC42	CNAG_05305	0.2072321359110276
685434	FZC3	CNAG_05115	0.2072321359110276
26718	YAP2	CNAG_00190	0.2072321359110276
315233	CLR1	CNAG_02349	0.2072321359110276
416941	ASG1	CNAG_03132	0.2072321359110276
729453	ASG1	CNAG_05444	0.2072321359110276
665658	SKN7	UGD1	0.2072321359110276
113877	CCD4	CNAG_00860	0.2072321359110276
549392	ASG101	CNAG_04100	0.2072321359110276
4334	FZC51	CNAG_00030	0.2072321359110276
285196	BWC2	CNAG_02120	0.2072321359110276
365507	BWC2	CNAG_02757	0.2072321359110276
522592	CNAG_01069	LPI5	0.2072321359110276
831898	ECM2201	CNAG_06214	0.2072321359110276
498726	CLR3	CNAG_03730	0.2072321359110276
994673	CLR3	CNAG_07758	0.2072321359110276
146257	BZP3	DAL2	0.2072321359110276
10405	GAT1	CNAG_00075	0.2072321359110276
454808	GAT1	GAT203	0.2072321359110276
228406	SP1	CNAG_01702	0.2072321359110276
382453	SP1	FZC51	0.2072321359110276
600128	SP1	CNAG_04472	0.2072321359110276
537582	ZFC4	ISP5	0.20721646756783074
95107	MLN1	CNAG_00726	0.2071919466090364
965487	ASG101	CNAG_07525	0.2071037590699488
808473	FZC4	CNAG_06027	0.2070451141765981
610524	FZC29	CNAG_04562	0.2070451141765981
194889	HOB4	FHB1	0.2070451141765981
463815	FZC25	LAC1	0.2070451141765981
498538	CCD6	CNAG_03728	0.2070451141765981
251480	BZP1	CNAG_01879	0.2070451141765981
835988	BZP1	CNAG_06240	0.2070451141765981
935271	CNAG_06097	CNAG_07043	0.2070451141765981
757044	STB4	CNAG_05643	0.2070451141765981
165498	FZC37	HAPX	0.2070451141765981
82273	RIM101	CNAG_00638	0.2070451141765981
624261	RIM101	CNAG_04663	0.2070451141765981
649042	RIM101	MLN1	0.2070451141765981
654855	RIM101	CNAG_04877	0.2070451141765981
783814	RIM101	CNAG_05831	0.2070451141765981
952401	RIM101	CNAG_07421	0.2070451141765981
759333	FZC44	CNAG_05658	0.2070451141765981
920424	FZC44	CNAG_06874	0.2070451141765981
141624	CNAG_05375	CNAG_01077	0.2070451141765981
655916	FZC42	CNAG_04886	0.2070451141765981
746930	CLR4	CNAG_05573	0.2070451141765981
256506	FZC3	CNAG_01915	0.2070451141765981
655906	FZC8	CNAG_04886	0.2070451141765981
628830	FZC26	CNAG_04695	0.2070451141765981
398154	YAP2	CNAG_02990	0.2070451141765981
861197	YAP2	CNAG_06427	0.2070451141765981
52416	ERT1	OFD1	0.2070451141765981
341551	ERT1	IRK2	0.2070451141765981
918106	ERT1	CNAG_06853	0.2070451141765981
926672	ERT1	XFP2	0.2070451141765981
711579	HOB7	CNAG_05312	0.2070451141765981
64194	DDT1	CNAG_00501	0.2070451141765981
198511	DDT1	CNAG_01490	0.2070451141765981
468054	DDT1	FRE201	0.2070451141765981
1031926	FZC30	CNAG_09012T0	0.2070451141765981
956806	ARO80	CNAG_07456	0.2070451141765981
1019837	CLR1	CNAG_07961	0.2070451141765981
1029323	CLR1	CNAG_08024	0.2070451141765981
938445	ZAP103	CNAG_07314	0.2070451141765981
305747	ARO8001	CNAG_02283	0.2070451141765981
693673	ARO8001	CNAG_05178	0.2070451141765981
170199	HSF2	CNAG_01276	0.2070451141765981
127206	YRM103	CTR4	0.2070451141765981
548199	YRM103	CNAG_04092	0.2070451141765981
196964	FZC18	CNAG_01478	0.2070451141765981
758677	RLM1	CNAG_05654	0.2070451141765981
791570	RLM1	CNAG_05889	0.2070451141765981
943175	RLM1	CNAG_07347	0.2070451141765981
33271	FZC14	CNAG_00269	0.2070451141765981
42296	RDS2	CNAG_00337	0.2070451141765981
776882	RDS2	STB4	0.2070451141765981
824308	RDS2	FZC7	0.2070451141765981
184264	ASG1	CNAG_01379	0.2070451141765981
636911	ASG1	CNAG_04750	0.2070451141765981
865608	ASG1	CNAG_06463	0.2070451141765981
912423	ASG1	RPL22alpha	0.2070451141765981
983562	ASG1	CNAG_07673	0.2070451141765981
1021809	ASG1	CNAG_07975	0.2070451141765981
311692	ECM22	CNAG_02323	0.2070451141765981
510556	FZC33	CNAG_03825	0.2070451141765981
3280	FZC48	CNAG_00023	0.2070451141765981
795382	ZNF2	CNAG_05915	0.2070451141765981
759271	HCM101	CNAG_05658	0.2070451141765981
492495	CNAG_03132	CNAG_03686	0.2070451141765981
988895	ASG101	CNAG_07711	0.2070451141765981
1008938	ASG101	CNAG_07870	0.2070451141765981
184240	FZC51	CNAG_01379	0.2070451141765981
218202	FZC51	CNAG_01629	0.2070451141765981
335997	FZC51	CNAG_02502	0.2070451141765981
341045	FZC51	CNAG_02539	0.2070451141765981
342116	FZC51	CNAG_02546	0.2070451141765981
384947	FZC51	CNAG_02894	0.2070451141765981
446441	FZC51	CNAG_03342	0.2070451141765981
469692	FZC51	CNAG_03513	0.2070451141765981
531342	FZC51	CNAG_03975	0.2070451141765981
545414	FZC51	CNAG_04072	0.2070451141765981
555203	FZC51	CNAG_04147	0.2070451141765981
699601	FZC51	CNAG_05228	0.2070451141765981
967167	FZC51	CNAG_07537	0.2070451141765981
971451	FZC51	CNAG_07567	0.2070451141765981
54663	MAL13	CNAG_00429	0.2070451141765981
91378	MAL13	CNAG_00700	0.2070451141765981
106830	MAL13	CNAG_00809	0.2070451141765981
218354	MAL13	CNAG_01630	0.2070451141765981
481471	MAL13	CNAG_03612	0.2070451141765981
610118	MAL13	CNAG_04558	0.2070451141765981
693786	MAL13	CNAG_05179	0.2070451141765981
926013	MAL13	NOP1	0.2070451141765981
977262	ZFC8	CNAG_07624	0.2070451141765981
637951	FKH2	AMT2	0.2070451141765981
759867	FKH2	PTP1	0.2070451141765981
380654	YRM101	CNAG_02864	0.2070451141765981
102231	BWC2	MP88	0.2070451141765981
143532	BWC2	CNAG_01090	0.2070451141765981
169542	BWC2	CNAG_01272	0.2070451141765981
1004793	FZC19	CNAG_07840	0.2070451141765981
1016716	GAT8	BZP5	0.2070451141765981
454218	GAT7	NPY1	0.2070451141765981
961789	GAT7	CNAG_07493	0.2070451141765981
4309	ADA2	CNAG_00030	0.2070451141765981
34903	ADA2	CNAG_00280	0.2070451141765981
56322	ADA2	CNAG_00443	0.2070451141765981
76055	ADA2	CNAG_00587	0.2070451141765981
109254	ADA2	DAK101	0.2070451141765981
609635	ADA2	CNAG_04553	0.2070451141765981
732005	ADA2	CNAG_05461	0.2070451141765981
995600	ADA2	CNAG_07767	0.2070451141765981
1006616	ADA2	CNAG_07854	0.2070451141765981
1029410	ADA2	CNAG_08025	0.2070451141765981
976470	CNAG_01069	CNAG_07611	0.2070451141765981
165391	ZFC4	HAPX	0.2070451141765981
758619	ZFC4	CNAG_05654	0.2070451141765981
96242	ECM2201	CNAG_00735	0.2070451141765981
116891	ECM2201	CNAG_00884	0.2070451141765981
182677	ECM2201	CNAG_01367	0.2070451141765981
410921	ECM2201	CNAG_03084	0.2070451141765981
636854	ECM2201	CNAG_04750	0.2070451141765981
212355	CLR3	CNAG_01588	0.2070451141765981
912824	CLR3	SXI1alpha	0.2070451141765981
272166	SIP401	CNAG_02031	0.2070451141765981
21733	BZP3	CNAG_00155	0.2070451141765981
1021132	CNAG_00514	CNAG_07970	0.2070451141765981
407393	LIV1	CNAG_03056	0.2070451141765981
98373	SIP4	CNAG_00749	0.2070451141765981
367155	GAT1	CNAG_02768	0.2070451141765981
1008890	GAT1	CNAG_07870	0.2070451141765981
356600	SP1	CNAG_02694	0.2070451141765981
363635	SP1	CNAG_02744	0.2070451141765981
502231	SP1	CNAG_03759	0.2070451141765981
811233	SP1	CNAG_06060	0.2070451141765981
897360	SP1	CNAG_06703	0.2070451141765981
23864	MLR1	CNAG_00172	0.2070451141765981
14402	SWI6	CNAG_00104	0.20685749129328088
872135	SWI6	CNAG_06517	0.20685749129328088
227535	FZC51	CNAG_01695	0.2068158582783266
653027	FZC7	CNAG_04865	0.2066982044855793
1017887	BZP1	CNAG_07947	0.20666172674420816
558542	SWI6	CNAG_04170	0.20659258467601954
1077828	NRG1	DUT101	0.20657986402511605
552996	MIG1	CNAG_04126	0.20656797728944584
1005230	CLR3	CNAG_07844	0.20656797728944584
1065546	GAT201	BWC3	0.20656406879425
213071	CNAG_05375	CNAG_01593	0.206524896426562
441769	CNAG_05375	CNAG_03310	0.206524896426562
441480	MIG1	CNAG_03308	0.20651882613098016
565630	RDS2	PCK1	0.20651882613098016
95476	CLR3	CNAG_00729	0.20651882613098016
500545	MLR1	CNAG_03744	0.20651882613098016
1011006	FZC7	CNAG_07885	0.20642942606329293
460640	ADA2	CNAG_03443	0.20642942606329293
853186	CNAG_02603	CNAG_06371	0.20638639260214026
141321	RIM101	CNAG_01075	0.2062762674228673
549461	FZC44	CNAG_04100	0.2062762674228673
178910	RDS2	ISP3	0.2062762674228673
262131	ASG1	CNAG_01954	0.2062762674228673
18270	SKN7	CNAG_00132	0.2062762674228673
518652	CNAG_03132	CNAG_03883	0.2062762674228673
1027754	ASG101	CNAG_08014	0.2062762674228673
518186	FZC51	CNAG_03878	0.2062762674228673
754520	FZC51	CNAG_05627	0.2062762674228673
187146	MAL13	CNAG_01400	0.2062762674228673
585173	BWC2	CLR1	0.2062762674228673
6755	ADA2	CNAG_00049	0.2062762674228673
228712	SP1	IRK6	0.2062762674228673
496571	SP1	BLP6	0.2062762674228673
706285	SP1	CNAG_05277	0.2062762674228673
522266	MLR1	ITR6	0.2062762674228673
545209	BZP5	CNAG_04070	0.2062562037690232
723854	CCD6	CNAG_05402	0.20622700609810693
221908	HSF2	CIG1	0.20617552157436486
1086274	CIR1	CNAG_00400	0.20616728067398105
1086510	CIR1	CNAG_00668	0.20616728067398105
1086634	CIR1	CNAG_00800	0.20616728067398105
1086675	CIR1	CNAG_00843	0.20616728067398105
1089314	CIR1	CNAG_03858	0.20616728067398105
1090780	CIR1	CNAG_05523	0.20616728067398105
463684	CNAG_00514	LAC1	0.20615173590769675
277655	CNAG_07528	CNAG_02069	0.20606117563081253
1020248	FKH2	CNAG_07964	0.20606117563081253
1078511	NRG1	XFP2	0.206024765968323
208787	CNAG_05375	CNAG_01564	0.20595501217278095
932509	CNAG_05375	CNAG_06997	0.20595501217278095
242139	CNAG_05375	CNAG_01810	0.20589698108446727
276294	BZP3	CNAG_02061	0.2058451680687374
646290	RIM101	CNAG_04818	0.2056659494743105
658210	FZC42	CNAG_04903	0.2056659494743105
858265	ASG1	CNAG_06408	0.2056659494743105
380653	BWC2	CNAG_02864	0.2056659494743105
655981	GAT7	CNAG_04887	0.2056659494743105
607952	ADA2	CNAG_04535	0.2056659494743105
1064935	GAT201	HAP1	0.205648601055145
518256	CNAG_05375	CNAG_03878	0.20560790061106607
538809	SWI6	CNAG_04026	0.2054566151184537
772963	CCD6	CNAG_05757	0.20544689930471915
630194	ARO8001	CNAG_04704	0.20536406800781995
951049	CNAG_07528	CNAG_07412	0.20530066223259516
296062	FKH2	CDC11	0.20529132457308075
450869	FKH2	CNAG_03374	0.20529132457308075
298031	SWI6	NOP56	0.20529132457308075
269968	CLR4	CNAG_02011	0.2052637219905815
352597	BZP1	CNAG_02665	0.20523666631997844
857145	ADA2	RIC8	0.20523666631997844
475933	ZFC4	CNAG_03564	0.20523666631997844
901944	BZP5	CNAG_06737	0.20522790426261667
454921	FZC2	GAT203	0.20519449547456736
728213	CNAG_03132	CNAG_05436	0.20519449547456736
791496	SP1	CNAG_05889	0.20518674544871165
1073143	NRG1	CNAG_00799	0.205148220062256
723701	CCD6	CNAG_05401	0.20514292172578805
1056872	GAT204	CNAG_05313	0.205065965652466
1031381	LIV1	CNAG_09009T0	0.20498542330236533
1062928	GAT201	CNAG_04523	0.204981923103333
1065217	GAT201	CNAG_07455	0.204981923103333
1064230	GAT201	CNAG_06008	0.204936981201172
1065424	GAT201	CNAG_07707	0.204936981201172
246066	FZC31	GLN3	0.20490061480272592
537069	FZC2	FZC18	0.20487753791334928
91786	BZP5	CNAG_00702	0.20486688625156693
152212	BZP5	CNAG_01146	0.20486688625156693
699702	BZP5	CNAG_05228	0.20486688625156693
741617	BZP5	FHL1	0.20486688625156693
741923	BZP5	CNAG_05537	0.20486688625156693
890929	BZP5	CNAG_06656	0.20486688625156693
117774	CEP3	CNAG_00890	0.20485824345983936
121445	CEP3	CNAG_00917	0.20485824345983936
121751	CEP3	CNAG_00920	0.20485824345983936
122057	CEP3	CNAG_00922	0.20485824345983936
656696	CNAG_06097	CNAG_04892	0.20485824345983936
721241	FZC44	CNAG_05385	0.20485824345983936
727666	FZC44	RIM101	0.20485824345983936
713250	HSF2	CNAG_05325	0.20485824345983936
729456	RLM1	CNAG_05444	0.20485824345983936
545132	ASG1	CNAG_04070	0.20485824345983936
349935	FZC33	CNAG_02602	0.20485824345983936
890081	FZC33	CNAG_06651	0.20485824345983936
578622	GAT203	URO1	0.20485824345983936
881040	FZC20	CNAG_06589	0.20485824345983936
311660	FZC17	CNAG_02323	0.20485824345983936
836197	CNAG_01977	CFT1	0.20485824345983936
176869	SWI6	CNAG_01324	0.20485824345983936
76039	CNAG_00514	CNAG_00587	0.20485824345983936
999251	GAT1	CNAG_07798	0.20485824345983936
1062955	GAT201	CNAG_04563	0.20484346151351895
458796	CLR3	FZC48	0.20473507593787688
109940	MBF1	FZC38	0.20472048957542807
514094	ARO8001	ASG1	0.20472048957542807
51409	FZC28	CNAG_00407	0.20472048957542807
456028	ZFC6	SKN7	0.20472048957542807
292189	CNAG_07528	CNAG_02169	0.2046829592210523
1059236	GAT201	SIP4	0.204635381698608
953219	SWI6	CNAG_07428	0.20446967103320834
1078047	NRG1	CNAG_06388	0.204429507255554
317276	HOB4	CNAG_02363	0.2043939632579112
497157	BZP1	CNAG_03719	0.2043939632579112
922113	STB4	CNAG_06890	0.2043939632579112
22001	FZC37	SP1	0.2043939632579112
84265	FZC37	CNAG_00652	0.2043939632579112
16491	RIM101	CNAG_00120	0.2043939632579112
105221	RIM101	CNAG_00798	0.2043939632579112
537531	FZC44	CNAG_04015	0.2043939632579112
146367	CNAG_05375	DAL2	0.2043939632579112
600242	HOB3	CNAG_04472	0.2043939632579112
550219	FZC42	CNAG_04105	0.2043939632579112
600239	FZC42	CNAG_04472	0.2043939632579112
639245	HOB6	CNAG_04766	0.2043939632579112
825262	PIP201	CNAG_06162	0.2043939632579112
976562	PIP201	CNAG_07611	0.2043939632579112
609413	FZC3	LPI10	0.2043939632579112
575903	YAP2	CNAG_04288	0.2043939632579112
656512	FZC27	CNAG_04891	0.2043939632579112
10804	ERT1	CNAG_00077	0.2043939632579112
262306	HOB7	CNAG_01955	0.2043939632579112
475241	CLR1	CNAG_03559	0.2043939632579112
695205	CLR1	CNAG_05188	0.2043939632579112
45064	ARO8001	CNAG_00360	0.2043939632579112
144041	ARO8001	CNAG_01093	0.2043939632579112
247003	ARO8001	CNAG_01847	0.2043939632579112
609534	RLM1	ITR1A	0.2043939632579112
908907	RLM1	CNAG_06784	0.2043939632579112
445243	RDS2	CNAG_03333	0.2043939632579112
684483	RDS2	CNAG_05109	0.2043939632579112
764795	RDS2	CNAG_05699	0.2043939632579112
267790	ASG1	CNAG_01995	0.2043939632579112
345351	ASG1	CNAG_02569	0.2043939632579112
567617	ASG1	THI6	0.2043939632579112
756985	FZC33	CNAG_05643	0.2043939632579112
441410	FZC48	CNAG_03308	0.2043939632579112
314902	SKN7	CNAG_02347	0.2043939632579112
593001	SKN7	CNAG_04409	0.2043939632579112
221883	HCM101	CIG1	0.2043939632579112
112798	CNAG_03059	CNAG_00850	0.2043939632579112
382502	CNAG_03059	FZC51	0.2043939632579112
847688	CNAG_03059	CNAG_06334	0.2043939632579112
329572	FZC51	CNAG_02455	0.2043939632579112
534708	FZC51	CNAG_03997	0.2043939632579112
787871	FZC51	CNAG_05863	0.2043939632579112
804701	FZC51	CNAG_06002	0.2043939632579112
906279	FZC51	CNAG_06766	0.2043939632579112
194793	MAL13	FHB1	0.2043939632579112
681704	MAL13	CNAG_05089	0.2043939632579112
910715	MAL13	CNAG_06798	0.2043939632579112
951103	MAL13	NOG2	0.2043939632579112
552899	YRM101	CNAG_04126	0.2043939632579112
916059	BWC2	KRE61	0.2043939632579112
855628	FZC19	CNAG_06388	0.2043939632579112
769802	CNAG_01977	CNAG_05736	0.2043939632579112
230116	FZC36	CNAG_01714	0.2043939632579112
37351	ADA2	CNAG_00302	0.2043939632579112
